path,label,warm_ratio,bright_ratio,edge_ratio,largest_blob_ratio,mean_saturation,mean_value,std_value,p90_value,p10_value,dark_ratio,high_saturation_ratio
data\datasets\bell_dataset\no_strike\frame_004460.jpg,0,0.10884765625,0.006145833333333333,0.0021256510416666667,0.04744140625,65.16661783854167,127.44909505208334,65.13227276520664,252.0,56.0,0.094892578125,0.09411458333333333
data\datasets\bell_dataset\no_strike\frame_004470.jpg,0,0.19036783854166667,0.028050130208333333,0.004690755208333334,0.19734212239583335,69.29769205729167,126.44399088541667,64.45592416414556,252.0,57.0,0.09210286458333333,0.12788411458333335
data\datasets\bell_dataset\no_strike\frame_004480.jpg,0,0.198251953125,0.0100390625,0.0067350260416666665,0.15936360677083333,68.68330729166667,122.08989583333333,63.938514100703145,248.0,53.0,0.114716796875,0.14841796875
data\datasets\bell_dataset\no_strike\frame_004490.jpg,0,0.22857421875,0.0104296875,0.009690755208333334,0.197646484375,68.52244140625,124.5495703125,65.00995174076198,252.0,54.0,0.11126627604166667,0.16166015625
data\datasets\bell_dataset\no_strike\frame_004500.jpg,0,0.288564453125,0.015374348958333334,0.013489583333333333,0.22541178385416666,70.73552734375,123.034033203125,67.01104865521278,252.0,51.0,0.1323046875,0.17693033854166668
data\datasets\bell_dataset\no_strike\frame_004510.jpg,0,0.29467447916666667,0.02764322916666667,0.012890625,0.2234716796875,73.13175455729167,125.61983072916667,63.24733007558577,250.0,57.0,0.08934244791666666,0.18607747395833332
data\datasets\bell_dataset\no_strike\frame_004540.jpg,0,0.43950846354166667,0.10140625,0.002109375,0.38029134114583335,81.77359049479166,117.49542317708334,57.01862867090917,193.0,44.0,0.17701497395833332,0.25421875
data\datasets\bell_dataset\no_strike\frame_004550.jpg,0,0.10003255208333334,0.031901041666666664,0.0007942708333333334,0.0915234375,68.86028971354166,136.38261393229166,60.503875428482054,245.0,67.0,0.05275390625,0.07469075520833333
data\datasets\bell_dataset\no_strike\frame_004560.jpg,0,0.018733723958333334,0.014163411458333334,0.0006575520833333333,0.015266927083333333,68.7087890625,126.57304361979166,63.30847935196971,247.0,59.0,0.07890299479166667,0.033583984375
data\datasets\bell_dataset\no_strike\frame_004570.jpg,0,0.14690104166666668,0.078310546875,0.0031640625,0.14803385416666667,75.19417643229167,128.40088541666665,63.12826461646851,238.0,58.0,0.08692057291666666,0.10081705729166666
data\datasets\bell_dataset\no_strike\frame_004580.jpg,0,0.126484375,0.08064453125,0.0008919270833333333,0.12406575520833334,67.41888671875,124.92744791666667,61.77475462607578,233.0,58.0,0.08752278645833333,0.068974609375
data\datasets\bell_dataset\no_strike\frame_004590.jpg,0,0.19397786458333333,0.04663736979166667,0.004072265625,0.1344677734375,73.41794921875,127.513271484375,65.2315317467247,247.0,54.0,0.107958984375,0.16730794270833332
data\datasets\bell_dataset\no_strike\frame_004600.jpg,0,0.17535807291666666,0.04986328125,0.0050227864583333335,0.14909993489583334,68.16638020833334,124.04710611979166,63.104198184744575,240.0,55.0,0.100693359375,0.13137369791666667
data\datasets\bell_dataset\no_strike\frame_004610.jpg,0,0.27293294270833335,0.07039713541666667,0.011031901041666667,0.26347981770833334,83.607060546875,121.36423502604167,58.67673522507817,206.0,57.0,0.09099609375,0.23453450520833333
data\datasets\bell_dataset\no_strike\frame_004620.jpg,0,0.34528971354166665,0.13363606770833333,0.005387369791666667,0.18052571614583332,85.28745768229167,129.24884114583332,56.96910237101459,206.0,64.0,0.06518880208333333,0.24737630208333333
data\datasets\bell_dataset\no_strike\frame_004640.jpg,0,0.04704427083333333,0.0096875,0.00034505208333333333,0.049501953125,71.68360677083334,118.40396484375,64.6060622329574,247.0,53.0,0.1212109375,0.04488932291666667
data\datasets\bell_dataset\no_strike\frame_004660.jpg,0,0.08349934895833333,0.0042154947916666664,0.0011751302083333334,0.036730143229166665,67.20120442708334,112.31721354166666,66.69238560318549,246.0,45.0,0.20598307291666668,0.08046875
data\datasets\bell_dataset\no_strike\frame_004670.jpg,0,0.14061197916666668,0.04541015625,0.00240234375,0.1513134765625,62.66526692708333,127.80085611979166,63.714101258174004,249.0,58.0,0.08622721354166667,0.06908854166666667
data\datasets\bell_dataset\no_strike\frame_004680.jpg,0,0.169296875,0.029677734375,0.004313151041666667,0.1555712890625,66.2319140625,124.71001953125,63.444916180828294,248.0,57.0,0.09141276041666667,0.10312825520833334
data\datasets\bell_dataset\no_strike\frame_004690.jpg,0,0.208955078125,0.03277669270833333,0.0042903645833333335,0.19758463541666665,68.59573567708334,125.01058919270834,62.93468864110931,249.0,58.0,0.08449544270833333,0.132626953125
data\datasets\bell_dataset\no_strike\frame_004700.jpg,0,0.22989908854166666,0.015901692708333335,0.006399739583333334,0.18428059895833335,68.56013671875,125.101953125,63.99684503606971,251.0,56.0,0.09620442708333334,0.14944010416666667
data\datasets\bell_dataset\no_strike\frame_004710.jpg,0,0.242451171875,0.008610026041666666,0.008245442708333333,0.1959130859375,66.94409830729167,121.10052083333333,65.02179662380198,251.0,50.0,0.13158528645833334,0.13984700520833335
data\datasets\bell_dataset\no_strike\frame_004730.jpg,0,0.28880859375,0.082685546875,0.004342447916666666,0.27398274739583334,74.38874348958333,126.63907877604167,71.16171659253406,251.0,52.0,0.13310546875,0.18267903645833333
data\datasets\bell_dataset\no_strike\frame_004760.jpg,0,0.17845703125,0.00080078125,0.0006640625,0.14964192708333332,99.68607747395833,71.34865234375,42.12206844252227,121.0,32.0,0.49090494791666667,0.3433430989583333
data\datasets\bell_dataset\no_strike\frame_004770.jpg,0,0.06123046875,0.037138671875,0.001298828125,0.059734700520833336,66.35959309895833,133.92985026041666,63.78541199554268,250.0,63.0,0.06190104166666666,0.04474609375
data\datasets\bell_dataset\no_strike\frame_004780.jpg,0,0.046790364583333334,0.003961588541666667,0.0008365885416666667,0.020553385416666667,65.08554361979166,126.103056640625,63.787166002625725,251.0,59.0,0.07621744791666667,0.048994140625
data\datasets\bell_dataset\no_strike\frame_004790.jpg,0,0.21038736979166667,0.021533203125,0.004163411458333334,0.11107259114583333,76.85316731770833,129.63439127604167,65.11665102773834,252.0,58.0,0.084697265625,0.1662109375
data\datasets\bell_dataset\no_strike\frame_004800.jpg,0,0.21027018229166666,0.009163411458333333,0.005572916666666667,0.20511555989583333,71.097421875,124.174228515625,62.90642060353061,250.0,57.0,0.08765625,0.17181640625
data\datasets\bell_dataset\no_strike\frame_004810.jpg,0,0.39043619791666667,0.034013671875,0.008037109375,0.2097607421875,92.12666341145834,140.920087890625,63.62855694762429,252.0,64.0,0.056735026041666664,0.2848177083333333
data\datasets\bell_dataset\no_strike\frame_004820.jpg,0,0.19947265625,0.007483723958333333,0.004720052083333333,0.185654296875,68.85047200520833,123.16002278645833,62.93859618272881,251.0,57.0,0.09125,0.13823567708333334
data\datasets\bell_dataset\no_strike\frame_004830.jpg,0,0.47468424479166665,0.10267578125,0.009453125,0.2837825520833333,97.08892252604167,124.582236328125,54.595945638436255,194.0,62.0,0.06777669270833334,0.3322265625
data\datasets\bell_dataset\no_strike\frame_004870.jpg,0,0.03345703125,0.022718098958333332,0.0015104166666666666,0.025900065104166668,64.84376953125,125.704951171875,61.72794024585879,243.0,58.0,0.086728515625,0.045748697916666664
data\datasets\bell_dataset\no_strike\frame_004880.jpg,0,0.09817708333333333,0.0515234375,0.001689453125,0.09882649739583334,64.725869140625,126.52964518229167,60.97734941760343,235.0,59.0,0.07927734375,0.0662890625
data\datasets\bell_dataset\no_strike\frame_004890.jpg,0,0.13089192708333333,0.06350260416666667,0.0025651041666666665,0.12237955729166666,64.43908203125,126.18685872395834,59.30696147603927,230.0,61.0,0.06796549479166666,0.07136393229166667
data\datasets\bell_dataset\no_strike\frame_004900.jpg,0,0.15307291666666667,0.07526692708333334,0.00384765625,0.128525390625,60.87560221354167,128.70646484375,59.35802769377853,226.0,61.0,0.06828125,0.0797265625
data\datasets\bell_dataset\no_strike\frame_004910.jpg,0,0.17069986979166665,0.070771484375,0.0041015625,0.14072428385416666,63.21061848958333,124.45264322916667,59.19859147476968,214.0,60.0,0.072138671875,0.09720377604166666
data\datasets\bell_dataset\no_strike\frame_004920.jpg,0,0.18613932291666666,0.055081380208333336,0.008509114583333333,0.144814453125,63.353505859375,122.45610677083333,59.39451351888362,218.0,58.0,0.0885546875,0.097529296875
data\datasets\bell_dataset\no_strike\frame_004930.jpg,0,0.1959375,0.0721875,0.005989583333333334,0.15252278645833334,62.76095377604167,123.848408203125,62.29116578119441,233.0,53.0,0.11150065104166666,0.10556315104166666
data\datasets\bell_dataset\no_strike\frame_004940.jpg,0,0.22762369791666667,0.09841471354166667,0.0035904947916666667,0.2027978515625,68.34503580729167,128.994765625,62.461624926723886,246.0,61.0,0.06791015625,0.13162760416666666
data\datasets\bell_dataset\no_strike\frame_004970.jpg,0,0.20913736979166667,0.04328776041666667,0.0004557291666666667,0.19072265625,83.27455403645833,84.945654296875,51.39269545522911,164.0,31.0,0.368623046875,0.13640950520833334
data\datasets\bell_dataset\no_strike\frame_005000.jpg,0,0.009186197916666666,0.009697265625,0.00048502604166666665,0.009716796875,64.264072265625,125.238779296875,60.90767490803267,239.0,59.0,0.08002604166666667,0.024993489583333334
data\datasets\bell_dataset\no_strike\frame_005010.jpg,0,0.054807942708333335,0.033427734375,0.002132161458333333,0.0497412109375,64.43400065104167,126.70658528645833,60.58014732239228,236.0,59.0,0.0784375,0.054850260416666664
data\datasets\bell_dataset\no_strike\frame_005020.jpg,0,0.10201171875,0.03939453125,0.00283203125,0.08511881510416666,62.28962890625,127.38350911458333,60.80923047204907,240.0,60.0,0.07181966145833334,0.06259765625
data\datasets\bell_dataset\no_strike\frame_005030.jpg,0,0.1327734375,0.03546223958333333,0.00408203125,0.11949055989583333,61.901555989583336,125.85888020833333,60.65950720514523,236.0,59.0,0.07929036458333333,0.09376953125
data\datasets\bell_dataset\no_strike\frame_005040.jpg,0,0.16399088541666668,0.03767252604166667,0.006767578125,0.12996744791666667,63.82605794270833,122.34966796875,59.113648470016045,212.0,59.0,0.081533203125,0.11127278645833333
data\datasets\bell_dataset\no_strike\frame_005050.jpg,0,0.17648763020833333,0.053802083333333334,0.007366536458333333,0.1281005859375,61.813870442708335,123.28979817708333,57.67974206444344,210.0,61.0,0.07005533854166666,0.09940755208333334
data\datasets\bell_dataset\no_strike\frame_005060.jpg,0,0.18611979166666667,0.07555989583333333,0.007740885416666667,0.129638671875,63.65927083333333,123.05201497395834,56.548352450669974,205.0,63.0,0.06529296875,0.10897135416666667
data\datasets\bell_dataset\no_strike\frame_005070.jpg,0,0.18289388020833333,0.09304036458333333,0.007454427083333334,0.12488118489583333,61.891171875,126.65809244791667,56.325641273320876,211.0,66.0,0.056370442708333336,0.08858723958333334
data\datasets\bell_dataset\no_strike\frame_005080.jpg,0,0.178193359375,0.082255859375,0.005986328125,0.1157177734375,61.626298828125,126.14991536458334,55.76457097157548,209.0,66.0,0.055107421875,0.09479817708333334
data\datasets\bell_dataset\no_strike\frame_005090.jpg,0,0.19040364583333333,0.050764973958333334,0.008079427083333333,0.14082845052083334,59.98895182291667,122.29726236979167,57.472067357626415,214.0,62.0,0.07051432291666666,0.097548828125
data\datasets\bell_dataset\no_strike\frame_005100.jpg,0,0.21689778645833332,0.102177734375,0.010211588541666667,0.16843587239583332,59.85070963541666,127.406015625,57.89738358779484,218.0,62.0,0.0739453125,0.08413411458333334
data\datasets\bell_dataset\no_strike\frame_005110.jpg,0,0.18527018229166667,0.070625,0.00734375,0.12336263020833334,62.884274088541666,125.125322265625,56.98222436812303,213.0,64.0,0.06086263020833333,0.11134440104166667
data\datasets\bell_dataset\no_strike\frame_005120.jpg,0,0.21254557291666668,0.06406575520833334,0.007513020833333333,0.15823079427083334,63.830250651041666,124.642841796875,56.564945157758544,214.0,65.0,0.053033854166666665,0.11162109375
data\datasets\bell_dataset\no_strike\frame_005140.jpg,0,0.37130533854166664,0.07578125,0.0014713541666666666,0.3452001953125,92.86329752604166,90.48868489583333,49.78340929183555,165.0,37.0,0.24244466145833332,0.3072102864583333
data\datasets\bell_dataset\no_strike\frame_005150.jpg,0,0.04105143229166667,0.0015787760416666667,0.00031901041666666666,0.0371435546875,69.032861328125,105.30252604166667,57.68612997311713,195.0,49.0,0.1613671875,0.049599609375
data\datasets\bell_dataset\no_strike\frame_005160.jpg,0,0.03158203125,0.032141927083333334,0.000654296875,0.026319986979166668,63.57068033854166,126.38156575520833,58.418889722885524,222.0,61.0,0.063662109375,0.027626953125
data\datasets\bell_dataset\no_strike\frame_005170.jpg,0,0.06697265625,0.05405924479166667,0.0016243489583333333,0.0328857421875,58.15996419270834,128.78402994791668,60.680415052956775,242.0,60.0,0.08160807291666666,0.024560546875
data\datasets\bell_dataset\no_strike\frame_005180.jpg,0,0.11824544270833333,0.021761067708333335,0.002099609375,0.11285481770833333,63.844410807291666,126.77020833333333,60.80092586807318,240.0,59.0,0.07671875,0.09776041666666667
data\datasets\bell_dataset\no_strike\frame_005190.jpg,0,0.14401692708333333,0.0217578125,0.004127604166666667,0.1322802734375,63.193118489583334,125.80818684895833,62.308772466923784,243.0,58.0,0.08858723958333334,0.09606119791666666
data\datasets\bell_dataset\no_strike\frame_005200.jpg,0,0.15339518229166665,0.012770182291666666,0.0058203125,0.14970703125,61.781630859375,125.64576822916666,63.35677331019641,249.0,57.0,0.09115559895833333,0.110595703125
data\datasets\bell_dataset\no_strike\frame_005210.jpg,0,0.188525390625,0.009293619791666667,0.006630859375,0.17602376302083333,65.55759765625,124.41693033854166,64.1007501699318,250.0,55.0,0.10033528645833334,0.15526692708333334
data\datasets\bell_dataset\no_strike\frame_005220.jpg,0,0.21732421875,0.010891927083333334,0.006376953125,0.18108235677083334,67.09507486979167,125.44131510416666,63.693813475826815,251.0,57.0,0.08828450520833334,0.155224609375
data\datasets\bell_dataset\no_strike\frame_005230.jpg,0,0.2586946614583333,0.01322265625,0.007945963541666667,0.1990185546875,68.23788736979166,125.672998046875,63.06742650940759,251.0,58.0,0.08382161458333333,0.15291341145833334
data\datasets\bell_dataset\no_strike\frame_005240.jpg,0,0.2660319010416667,0.008766276041666667,0.008658854166666667,0.1930810546875,67.79912434895833,121.81435546875,65.510649298604,252.0,53.0,0.11742513020833334,0.157890625
data\datasets\bell_dataset\no_strike\frame_005250.jpg,0,0.27875651041666666,0.011429036458333333,0.008076171875,0.19947591145833332,67.74282552083334,122.37480794270833,64.37736168904827,251.0,55.0,0.104794921875,0.15165364583333332
data\datasets\bell_dataset\no_strike\frame_005260.jpg,0,0.28840494791666665,0.009361979166666666,0.0074283854166666665,0.1700439453125,67.51787109375,121.53282552083333,65.22502203378775,252.0,54.0,0.109130859375,0.13959635416666666
data\datasets\bell_dataset\no_strike\frame_005270.jpg,0,0.31641276041666666,0.010374348958333333,0.012063802083333333,0.2067333984375,72.208154296875,120.68525390625,64.52147648950736,252.0,54.0,0.11039388020833334,0.18060872395833333
data\datasets\bell_dataset\no_strike\frame_005280.jpg,0,0.33248046875,0.045859375,0.008046875,0.23951009114583333,71.47894205729166,122.01582356770834,67.88191603811231,251.0,52.0,0.126396484375,0.15402994791666666
data\datasets\bell_dataset\no_strike\frame_005320.jpg,0,0.19398763020833334,0.09497395833333333,0.0008658854166666667,0.21684733072916668,86.09828776041667,100.13130859375,72.54716800935931,244.0,33.0,0.38442057291666665,0.16571614583333333
data\datasets\bell_dataset\no_strike\frame_005330.jpg,0,0.4167122395833333,0.01501953125,0.00044921875,0.4204866536458333,102.12966471354167,114.04514322916667,44.33091560045063,173.0,63.0,0.05451171875,0.372041015625
data\datasets\bell_dataset\no_strike\frame_005370.jpg,0,0.020598958333333334,0.007535807291666667,0.0008561197916666667,0.020205078125,71.58368489583333,119.08488932291667,63.54059685548107,241.0,51.0,0.129755859375,0.040485026041666664
data\datasets\bell_dataset\no_strike\frame_005380.jpg,0,0.005787760416666667,0.008811848958333333,0.00021484375,0.005690104166666667,64.22450846354167,126.61607421875,61.943652754898885,246.0,59.0,0.08129231770833334,0.029186197916666667
data\datasets\bell_dataset\no_strike\frame_005390.jpg,0,0.04418619791666667,0.026595052083333334,0.0008463541666666667,0.032770182291666665,61.54882161458333,127.41649739583333,58.59771803206245,224.0,61.0,0.06560221354166666,0.03428385416666667
data\datasets\bell_dataset\no_strike\frame_005400.jpg,0,0.112578125,0.04052408854166667,0.0024967447916666666,0.09183756510416667,61.39947265625,124.396416015625,58.210901405953145,212.0,60.0,0.0763671875,0.06761067708333333
data\datasets\bell_dataset\no_strike\frame_005410.jpg,0,0.140615234375,0.07178059895833333,0.0031119791666666665,0.11216471354166667,60.391451822916665,126.33624674479167,58.09195404680045,215.0,63.0,0.06513671875,0.06631510416666667
data\datasets\bell_dataset\no_strike\frame_005420.jpg,0,0.162890625,0.059736328125,0.005322265625,0.12224283854166666,62.23090494791666,124.427373046875,56.54180248675027,208.0,63.0,0.06526692708333333,0.0778515625
data\datasets\bell_dataset\no_strike\frame_005430.jpg,0,0.1676171875,0.04997395833333333,0.005582682291666667,0.12193033854166667,61.20728190104167,125.47696614583333,56.96310257859084,214.0,64.0,0.06369466145833333,0.08818033854166667
data\datasets\bell_dataset\no_strike\frame_005440.jpg,0,0.16446614583333333,0.05548828125,0.004560546875,0.1299951171875,60.474459635416665,128.3270703125,57.950672587952745,221.0,65.0,0.056940104166666665,0.09193684895833333
data\datasets\bell_dataset\no_strike\frame_005450.jpg,0,0.16568033854166667,0.023238932291666667,0.005455729166666667,0.1227001953125,60.536975911458335,124.81831705729167,58.14604767693978,221.0,62.0,0.06702799479166667,0.09716471354166667
data\datasets\bell_dataset\no_strike\frame_005460.jpg,0,0.14341471354166666,0.020791015625,0.0054361979166666664,0.11292317708333334,59.5625390625,129.15495442708334,58.09076959864646,238.0,66.0,0.055712890625,0.10183268229166667
data\datasets\bell_dataset\no_strike\frame_005470.jpg,0,0.16557942708333334,0.00712890625,0.0045703125,0.1329345703125,61.84769205729167,124.67243815104166,60.91947931816691,242.0,60.0,0.07774739583333333,0.1162109375
data\datasets\bell_dataset\no_strike\frame_005480.jpg,0,0.182490234375,0.00259765625,0.005100911458333334,0.19042154947916667,61.42670572916666,123.15410481770833,60.99785834279991,244.0,59.0,0.08031901041666667,0.12030598958333333
data\datasets\bell_dataset\no_strike\frame_005490.jpg,0,0.22507486979166666,0.008880208333333334,0.007890625,0.19874674479166668,61.644788411458336,120.9406640625,61.72227765299661,243.0,56.0,0.09549479166666666,0.10536783854166666
data\datasets\bell_dataset\no_strike\frame_005540.jpg,0,0.147001953125,0.09390625,0.0,0.1597705078125,92.80795247395834,82.91329752604166,68.13952983621769,207.0,25.0,0.4860384114583333,0.19501953125
data\datasets\bell_dataset\no_strike\frame_005550.jpg,0,0.2955631510416667,4.8828125e-05,0.00013671875,0.2919970703125,94.23403971354166,83.88310221354166,40.98448905831403,140.0,43.0,0.255830078125,0.24918294270833333
data\datasets\bell_dataset\no_strike\frame_005560.jpg,0,0.08166341145833333,0.01353515625,0.00296875,0.08933430989583334,72.46000325520833,139.461474609375,52.09039456462625,210.0,80.0,0.023411458333333333,0.07614908854166667
data\datasets\bell_dataset\no_strike\frame_005570.jpg,0,0.098173828125,0.03183919270833333,0.00091796875,0.10466471354166666,75.74570963541667,137.45822591145833,65.90746160952449,250.0,63.0,0.06181640625,0.09784830729166667
data\datasets\bell_dataset\no_strike\frame_005580.jpg,0,0.05640625,0.007835286458333333,0.0015885416666666667,0.0422900390625,69.11809895833333,124.85435221354167,62.498264358220446,245.0,58.0,0.08289713541666667,0.094228515625
data\datasets\bell_dataset\no_strike\frame_005590.jpg,0,0.28763997395833335,0.07948567708333333,0.0047428385416666665,0.2131689453125,88.87809895833334,119.315751953125,44.19681255653198,179.0,65.0,0.050983072916666664,0.22198567708333333
data\datasets\bell_dataset\no_strike\frame_005600.jpg,0,0.344228515625,0.09988932291666666,0.004501953125,0.26818522135416667,85.21779622395833,135.02270182291667,49.00589866963877,196.0,77.0,0.023033854166666666,0.24959309895833334
data\datasets\bell_dataset\no_strike\frame_005610.jpg,0,0.621689453125,0.173564453125,0.003938802083333333,0.6580257161458334,102.08569010416667,145.440517578125,55.61820402883908,237.0,80.0,0.012747395833333333,0.42607421875
data\datasets\bell_dataset\no_strike\frame_005640.jpg,0,0.042809244791666666,0.003056640625,0.0,0.04602376302083333,72.31277669270834,115.95703450520833,58.969222526658335,214.0,53.0,0.11568359375,0.030032552083333334
data\datasets\bell_dataset\no_strike\frame_005650.jpg,0,0.010498046875,0.0073893229166666664,6.184895833333334e-05,0.012071940104166666,65.05243489583333,126.835771484375,57.259326919105774,220.0,62.0,0.05766276041666667,0.01552734375
data\datasets\bell_dataset\no_strike\frame_005660.jpg,0,0.03281575520833333,0.025270182291666665,0.0007259114583333333,0.017604166666666667,60.996640625,119.85748372395834,59.216302815940715,209.0,50.0,0.126044921875,0.020634765625
data\datasets\bell_dataset\no_strike\frame_005670.jpg,0,0.086689453125,0.0632421875,0.0027408854166666666,0.030769856770833333,57.098323567708334,130.50421223958332,59.13201868107247,234.0,60.0,0.08209635416666666,0.015677083333333335
data\datasets\bell_dataset\no_strike\frame_005680.jpg,0,0.09405598958333333,0.018776041666666667,0.002802734375,0.054347330729166664,61.491399739583336,124.679462890625,59.13776982956525,226.0,59.0,0.08584309895833334,0.07835286458333333
data\datasets\bell_dataset\no_strike\frame_005690.jpg,0,0.11877604166666667,0.023264973958333334,0.00283203125,0.09770345052083333,60.865709635416664,128.99705078125,59.39308078124527,240.0,63.0,0.06246744791666667,0.08083658854166667
data\datasets\bell_dataset\no_strike\frame_005700.jpg,0,0.13288736979166665,0.002734375,0.0038671875,0.07754231770833334,62.24056640625,126.04470052083333,59.974281167872455,237.0,60.0,0.073125,0.11549153645833334
data\datasets\bell_dataset\no_strike\frame_005710.jpg,0,0.15119791666666665,0.003444010416666667,0.005709635416666667,0.13347981770833334,63.28061848958333,122.272431640625,59.785230387928124,228.0,57.0,0.09082682291666666,0.12259440104166666
data\datasets\bell_dataset\no_strike\frame_005720.jpg,0,0.14777994791666665,0.0014713541666666666,0.005859375,0.0893701171875,62.427373046875,122.26885416666667,61.48879827896487,242.0,56.0,0.09628580729166666,0.11781901041666666
data\datasets\bell_dataset\no_strike\frame_005730.jpg,0,0.19007161458333333,0.017242838541666666,0.007431640625,0.14368977864583332,62.666370442708335,121.93200520833334,61.759857769073776,237.0,51.0,0.12006510416666667,0.11106119791666667
data\datasets\bell_dataset\no_strike\frame_005740.jpg,0,0.27513997395833334,0.1011328125,0.003310546875,0.24653483072916665,64.79833333333333,131.27257161458334,61.489354825028514,236.0,62.0,0.06239908854166667,0.14127278645833333
data\datasets\bell_dataset\no_strike\frame_005760.jpg,0,0.114755859375,0.02427734375,0.00333984375,0.1102587890625,74.93971028645834,126.81169921875,46.81286428822599,187.0,71.0,0.043212890625,0.10337239583333334
data\datasets\bell_dataset\no_strike\frame_005770.jpg,0,0.10239908854166667,0.024254557291666666,0.0030924479166666665,0.09784830729166667,73.55107747395833,142.00849609375,59.41708480629869,249.0,68.0,0.047213541666666664,0.093564453125
data\datasets\bell_dataset\no_strike\frame_005780.jpg,0,0.14032877604166666,0.007884114583333334,0.0013997395833333333,0.11494466145833333,78.69181966145834,128.790908203125,63.266670347383055,248.0,58.0,0.08363606770833333,0.171455078125
data\datasets\bell_dataset\no_strike\frame_005790.jpg,0,0.6952734375,0.12076497395833333,0.005162760416666667,0.6633951822916667,130.54264322916666,112.757021484375,44.99017826678844,181.0,61.0,0.04338541666666667,0.5633561197916667
data\datasets\bell_dataset\no_strike\frame_005810.jpg,0,0.0058203125,0.002711588541666667,0.00018229166666666667,0.0060107421875,65.188076171875,108.026474609375,63.49985963326232,230.0,44.0,0.20284505208333334,0.030751953125
data\datasets\bell_dataset\no_strike\frame_005820.jpg,0,0.01642578125,0.0034375,0.0008463541666666667,0.007530924479166667,63.316217447916664,127.3432421875,61.63209991139536,244.0,60.0,0.07725911458333333,0.04103841145833333
data\datasets\bell_dataset\no_strike\frame_005830.jpg,0,0.06431315104166667,0.0011686197916666668,0.0018489583333333333,0.03390299479166667,61.56506184895834,122.5805078125,60.96007340663335,234.0,56.0,0.09469401041666667,0.07084635416666667
data\datasets\bell_dataset\no_strike\frame_005840.jpg,0,0.143779296875,0.001998697916666667,0.003424479166666667,0.04240234375,59.92353515625,119.549375,62.91277177548258,242.0,54.0,0.11175130208333334,0.08567708333333333
data\datasets\bell_dataset\no_strike\frame_005850.jpg,0,0.220478515625,0.08125325520833333,0.006832682291666667,0.223984375,58.430791015625,132.03093424479167,65.52478402152342,251.0,60.0,0.078203125,0.04339192708333333
data\datasets\bell_dataset\no_strike\frame_005880.jpg,0,0.32748046875,0.016188151041666668,0.0006705729166666666,0.15446126302083332,127.215732421875,64.58213216145833,39.127999989959925,121.0,28.0,0.5700065104166666,0.5950325520833334
data\datasets\bell_dataset\no_strike\frame_005890.jpg,0,0.07890299479166667,0.005856119791666667,0.0022819010416666665,0.08481119791666666,68.4476953125,142.458125,54.02108551369664,226.0,81.0,0.01650390625,0.06482096354166667
data\datasets\bell_dataset\no_strike\frame_005900.jpg,0,0.08910807291666667,0.01658203125,0.0013899739583333333,0.09148111979166666,76.19168294270834,137.61765625,63.51409506235737,251.0,66.0,0.04169921875,0.08545247395833333
data\datasets\bell_dataset\no_strike\frame_005910.jpg,0,0.10447916666666666,0.021292317708333335,0.0030078125,0.10138020833333333,76.126552734375,129.66948567708334,65.39563184134076,251.0,55.0,0.10451171875,0.136513671875
data\datasets\bell_dataset\no_strike\frame_005920.jpg,0,0.26499348958333335,0.12119466145833334,0.0020865885416666667,0.15079752604166666,82.66367838541667,138.05298828125,59.049091055507645,231.0,67.0,0.05109375,0.14705403645833334
data\datasets\bell_dataset\no_strike\frame_005930.jpg,0,0.25378580729166667,0.030725911458333335,0.004772135416666667,0.15095703125,78.495390625,139.57941731770833,63.57092102668731,251.0,66.0,0.04586588541666667,0.17188151041666666
data\datasets\bell_dataset\no_strike\frame_005940.jpg,0,0.202392578125,0.011389973958333334,0.005276692708333333,0.14064778645833334,76.25383463541667,128.07540690104167,65.8747151766637,251.0,57.0,0.09168294270833334,0.19260416666666666
data\datasets\bell_dataset\no_strike\frame_005950.jpg,0,0.23437825520833333,0.023401692708333335,0.00654296875,0.23826822916666668,78.63690755208333,127.18140950520834,67.55604408596277,251.0,55.0,0.10597330729166667,0.20436197916666668
data\datasets\bell_dataset\no_strike\frame_005960.jpg,0,0.28462565104166665,0.021936848958333335,0.00962890625,0.19858723958333332,76.65304036458333,116.54432942708333,57.690097176600815,204.0,56.0,0.0943359375,0.20466471354166665
data\datasets\bell_dataset\no_strike\frame_005970.jpg,0,0.435400390625,0.1662109375,0.008658854166666667,0.21534830729166668,93.33296223958334,129.47736979166666,49.2049044240926,187.0,71.0,0.03654947916666667,0.24407552083333334
data\datasets\bell_dataset\no_strike\frame_005980.jpg,0,0.32705078125,0.183193359375,0.0035677083333333333,0.18566569010416667,75.31161458333334,149.24032877604168,60.091607794814955,251.0,78.0,0.023623046875,0.16643229166666668
data\datasets\bell_dataset\no_strike\frame_006040.jpg,0,0.05186848958333334,0.042880859375,0.001123046875,0.0570751953125,62.496897786458334,117.52440104166666,70.54293178555642,251.0,46.0,0.19074869791666665,0.022708333333333334
data\datasets\bell_dataset\no_strike\frame_006050.jpg,0,0.11400390625,0.024596354166666667,0.002236328125,0.07705403645833334,63.207001953125,121.34654296875,65.74452571794141,251.0,49.0,0.1369140625,0.041787109375
data\datasets\bell_dataset\no_strike\frame_006060.jpg,0,0.15900390625,0.010826822916666666,0.0021940104166666666,0.10406087239583334,61.66378255208333,123.8099609375,66.1033073645315,251.0,50.0,0.12410481770833333,0.049300130208333334
